# lgT[K] lgg[cm/s2] mu lgE[keV] lgI[erg/s/cm2/sr/keV]
# MAGNUS, fatia theta_B = 0 graus; lg I = lg(B_E(T_ef)) + lg w
5.89763 14.3800 0.237234 1.19447 -43.54128
5.89763 14.3800 0.237234 1.21223 -47.65503
5.89763 14.3800 0.237234 1.22999 -51.94273
5.89763 14.3800 0.237234 1.24775 -56.41167
5.89763 14.3800 0.237234 1.26551 -61.06934
5.89763 14.3800 0.237234 1.28327 -65.92366
5.89763 14.3800 0.237234 1.30103 -70.98286
5.89763 14.3800 0.408283 -1.52288 18.38049
5.89763 14.3800 0.408283 -1.50512 18.41043
5.89763 14.3800 0.408283 -1.48736 18.44031
5.89763 14.3800 0.408283 -1.46960 18.46992
5.89763 14.3800 0.408283 -1.45184 18.49115
5.89763 14.3800 0.408283 -1.43408 18.51371
5.89763 14.3800 0.408283 -1.41632 18.54690
5.89763 14.3800 0.408283 -1.39856 18.57319
5.89763 14.3800 0.408283 -1.38080 18.59315
5.89763 14.3800 0.408283 -1.36303 18.61678
5.89763 14.3800 0.408283 -1.34527 18.64099
5.89763 14.3800 0.408283 -1.32751 18.66467
5.89763 14.3800 0.408283 -1.30975 18.68822
5.89763 14.3800 0.408283 -1.29199 18.71171
5.89763 14.3800 0.408283 -1.27423 18.73729
5.89763 14.3800 0.408283 -1.25647 18.76316
5.89763 14.3800 0.408283 -1.23871 18.78404
5.89763 14.3800 0.408283 -1.22095 18.80493
5.89763 14.3800 0.408283 -1.20319 18.82596
5.89763 14.3800 0.408283 -1.18543 18.84711
5.89763 14.3800 0.408283 -1.16767 18.86825
5.89763 14.3800 0.408283 -1.14991 18.88796
5.89763 14.3800 0.408283 -1.13215 18.90711
5.89763 14.3800 0.408283 -1.11439 18.92505
5.89763 14.3800 0.408283 -1.09663 18.94142
5.89763 14.3800 0.408283 -1.07887 18.95669
5.89763 14.3800 0.408283 -1.06111 18.97166
5.89763 14.3800 0.408283 -1.04335 18.98603
5.89763 14.3800 0.408283 -1.02559 18.99774
5.89763 14.3800 0.408283 -1.00783 19.00866
5.89763 14.3800 0.408283 -0.99007 19.01878
5.89763 14.3800 0.408283 -0.97231 19.02556
5.89763 14.3800 0.408283 -0.95454 19.03123
5.89763 14.3800 0.408283 -0.93678 19.03368
5.89763 14.3800 0.408283 -0.91902 19.03440
5.89763 14.3800 0.408283 -0.90126 19.03254
5.89763 14.3800 0.408283 -0.88350 19.02623
5.89763 14.3800 0.408283 -0.86574 19.01760
5.89763 14.3800 0.408283 -0.84798 19.00137
5.89763 14.3800 0.408283 -0.83022 18.98079
5.89763 14.3800 0.408283 -0.81246 18.95199
5.89763 14.3800 0.408283 -0.79470 18.91156
5.89763 14.3800 0.408283 -0.77694 18.85992
5.89763 14.3800 0.408283 -0.75918 18.78067
5.89763 14.3800 0.408283 -0.74142 18.65950
5.89763 14.3800 0.408283 -0.72366 18.43794
5.89763 14.3800 0.408283 -0.70590 18.00318
5.89763 14.3800 0.408283 -0.68814 18.14991
5.89763 14.3800 0.408283 -0.67038 18.46984
5.89763 14.3800 0.408283 -0.65262 18.63793
5.89763 14.3800 0.408283 -0.63486 18.73498
5.89763 14.3800 0.408283 -0.61710 18.80661
5.89763 14.3800 0.408283 -0.59934 18.86186
5.89763 14.3800 0.408283 -0.58158 18.90376
5.89763 14.3800 0.408283 -0.56382 18.94053
5.89763 14.3800 0.408283 -0.54605 18.96899
5.89763 14.3800 0.408283 -0.52829 18.99400
5.89763 14.3800 0.408283 -0.51053 19.01491
5.89763 14.3800 0.408283 -0.49277 19.03127
5.89763 14.3800 0.408283 -0.47501 19.04587
5.89763 14.3800 0.408283 -0.45725 19.05567
5.89763 14.3800 0.408283 -0.43949 19.06390
5.89763 14.3800 0.408283 -0.42173 19.06898
5.89763 14.3800 0.408283 -0.40397 19.07113
5.89763 14.3800 0.408283 -0.38621 19.07170
5.89763 14.3800 0.408283 -0.36845 19.06832
5.89763 14.3800 0.408283 -0.35069 19.06360
5.89763 14.3800 0.408283 -0.33293 19.05583
5.89763 14.3800 0.408283 -0.31517 19.04574
5.89763 14.3800 0.408283 -0.29741 19.03355
5.89763 14.3800 0.408283 -0.27965 19.01811
5.89763 14.3800 0.408283 -0.26189 19.00080
5.89763 14.3800 0.408283 -0.24413 18.98065
5.89763 14.3800 0.408283 -0.22637 18.95814
5.89763 14.3800 0.408283 -0.20861 18.93289
5.89763 14.3800 0.408283 -0.19085 18.90516
5.89763 14.3800 0.408283 -0.17309 18.87451
5.89763 14.3800 0.408283 -0.15533 18.84159
5.89763 14.3800 0.408283 -0.13757 18.80568
5.89763 14.3800 0.408283 -0.11980 18.76675
5.89763 14.3800 0.408283 -0.10204 18.72571
5.89763 14.3800 0.408283 -0.08428 18.68014
5.89763 14.3800 0.408283 -0.06652 18.63403
5.89763 14.3800 0.408283 -0.04876 18.58325
5.89763 14.3800 0.408283 -0.03100 18.52983
5.89763 14.3800 0.408283 -0.01324 18.47406
5.89763 14.3800 0.408283 0.00452 18.41198
5.89763 14.3800 0.408283 0.02228 18.35172
5.89763 14.3800 0.408283 0.04004 18.28396
5.89763 14.3800 0.408283 0.05780 18.21518
5.89763 14.3800 0.408283 0.07556 18.14271
5.89763 14.3800 0.408283 0.09332 18.06311
5.89763 14.3800 0.408283 0.11108 17.98677
5.89763 14.3800 0.408283 0.12884 17.89945
5.89763 14.3800 0.408283 0.14660 17.81470
5.89763 14.3800 0.408283 0.16436 17.72303
5.89763 14.3800 0.408283 0.18212 17.62469
5.89763 14.3800 0.408283 0.19988 17.52996
5.89763 14.3800 0.408283 0.21764 17.41974
5.89763 14.3800 0.408283 0.23540 17.31846
5.89763 14.3800 0.408283 0.25316 17.20434
5.89763 14.3800 0.408283 0.27092 17.08621
5.89763 14.3800 0.408283 0.28869 16.97012
5.89763 14.3800 0.408283 0.30645 16.83288
5.89763 14.3800 0.408283 0.32421 16.71488
5.89763 14.3800 0.408283 0.34197 16.57418
5.89763 14.3800 0.408283 0.35973 16.43553
5.89763 14.3800 0.408283 0.37749 16.29411
5.89763 14.3800 0.408283 0.39525 16.12754
5.89763 14.3800 0.408283 0.41301 15.98999
5.89763 14.3800 0.408283 0.43077 15.81746
5.89763 14.3800 0.408283 0.44853 15.65798
5.89763 14.3800 0.408283 0.46629 15.48608
5.89763 14.3800 0.408283 0.48405 15.29199
5.89763 14.3800 0.408283 0.50181 15.12718
5.89763 14.3800 0.408283 0.51957 14.91607
5.89763 14.3800 0.408283 0.53733 14.73589
5.89763 14.3800 0.408283 0.55509 14.52664
5.89763 14.3800 0.408283 0.57285 14.30433
5.89763 14.3800 0.408283 0.59061 14.10573
5.89763 14.3800 0.408283 0.60837 13.84747
5.89763 14.3800 0.408283 0.62613 13.64734
5.89763 14.3800 0.408283 0.64389 13.39166
5.89763 14.3800 0.408283 0.66165 13.14120
5.89763 14.3800 0.408283 0.67941 12.89951
5.89763 14.3800 0.408283 0.69718 12.58264
5.89763 14.3800 0.408283 0.71494 12.36372
5.89763 14.3800 0.408283 0.73270 12.04912
5.89763 14.3800 0.408283 0.75046 11.77141
5.89763 14.3800 0.408283 0.76822 11.47331
5.89763 14.3800 0.408283 0.78598 11.09451
5.89763 14.3800 0.408283 0.80374 10.84625
5.89763 14.3800 0.408283 0.82150 10.45510
5.89763 14.3800 0.408283 0.83926 10.15182
5.89763 14.3800 0.408283 0.85702 9.37482
5.89763 14.3800 0.408283 0.87478 7.51217
5.89763 14.3800 0.408283 0.89254 5.56954
5.89763 14.3800 0.408283 0.91030 3.54360
5.89763 14.3800 0.408283 0.92806 1.43087
5.89763 14.3800 0.408283 0.94582 -0.77228
5.89763 14.3800 0.408283 0.96358 -3.06962
5.89763 14.3800 0.408283 0.98134 -5.46508
5.89763 14.3800 0.408283 0.99910 -7.96275
5.89763 14.3800 0.408283 1.01686 -10.56692
5.89763 14.3800 0.408283 1.03462 -13.28200
5.89763 14.3800 0.408283 1.05238 -16.11264
5.89763 14.3800 0.408283 1.07014 -19.06368
5.89763 14.3800 0.408283 1.08790 -22.14012
5.89763 14.3800 0.408283 1.10567 -25.34719
5.89763 14.3800 0.408283 1.12343 -28.69038
5.89763 14.3800 0.408283 1.14119 -32.17533
5.89763 14.3800 0.408283 1.15895 -35.80797
5.89763 14.3800 0.408283 1.17671 -39.59447
5.89763 14.3800 0.408283 1.19447 -43.54128
5.89763 14.3800 0.408283 1.21223 -47.65503
5.89763 14.3800 0.408283 1.22999 -51.94273
5.89763 14.3800 0.408283 1.24775 -56.41167
5.89763 14.3800 0.408283 1.26551 -61.06934
5.89763 14.3800 0.408283 1.28327 -65.92366
5.89763 14.3800 0.408283 1.30103 -70.98286
5.89763 14.3800 0.591717 -1.52288 18.41822
5.89763 14.3800 0.591717 -1.50512 18.43548
5.89763 14.3800 0.591717 -1.48736 18.46421
5.89763 14.3800 0.591717 -1.46960 18.50042
5.89763 14.3800 0.591717 -1.45184 18.52445
5.89763 14.3800 0.591717 -1.43408 18.54665
5.89763 14.3800 0.591717 -1.41632 18.56868
5.89763 14.3800 0.591717 -1.39856 18.59456
5.89763 14.3800 0.591717 -1.38080 18.62399
5.89763 14.3800 0.591717 -1.36303 18.65023
5.89763 14.3800 0.591717 -1.34527 18.67536
5.89763 14.3800 0.591717 -1.32751 18.69986
5.89763 14.3800 0.591717 -1.30975 18.72390
5.89763 14.3800 0.591717 -1.29199 18.74747
5.89763 14.3800 0.591717 -1.27423 18.77294
5.89763 14.3800 0.591717 -1.25647 18.79861
5.89763 14.3800 0.591717 -1.23871 18.81863
5.89763 14.3800 0.591717 -1.22095 18.83912
5.89763 14.3800 0.591717 -1.20319 18.86058
5.89763 14.3800 0.591717 -1.18543 18.88092
5.89763 14.3800 0.591717 -1.16767 18.90064
5.89763 14.3800 0.591717 -1.14991 18.91927
5.89763 14.3800 0.591717 -1.13215 18.93825
5.89763 14.3800 0.591717 -1.11439 18.95835
5.89763 14.3800 0.591717 -1.09663 18.97637
5.89763 14.3800 0.591717 -1.07887 18.99291
5.89763 14.3800 0.591717 -1.06111 19.00716
5.89763 14.3800 0.591717 -1.04335 19.02109
5.89763 14.3800 0.591717 -1.02559 19.03458
5.89763 14.3800 0.591717 -1.00783 19.04547
5.89763 14.3800 0.591717 -0.99007 19.05376
5.89763 14.3800 0.591717 -0.97231 19.06062
5.89763 14.3800 0.591717 -0.95454 19.06685
5.89763 14.3800 0.591717 -0.93678 19.06992
5.89763 14.3800 0.591717 -0.91902 19.07087
5.89763 14.3800 0.591717 -0.90126 19.06871
5.89763 14.3800 0.591717 -0.88350 19.06236
5.89763 14.3800 0.591717 -0.86574 19.05380
5.89763 14.3800 0.591717 -0.84798 19.03757
5.89763 14.3800 0.591717 -0.83022 19.01714
5.89763 14.3800 0.591717 -0.81246 18.98882
5.89763 14.3800 0.591717 -0.79470 18.94927
5.89763 14.3800 0.591717 -0.77694 18.89894
5.89763 14.3800 0.591717 -0.75918 18.82262
5.89763 14.3800 0.591717 -0.74142 18.70662
5.89763 14.3800 0.591717 -0.72366 18.49235
5.89763 14.3800 0.591717 -0.70590 18.05006
5.89763 14.3800 0.591717 -0.68814 18.20440
5.89763 14.3800 0.591717 -0.67038 18.52325
5.89763 14.3800 0.591717 -0.65262 18.68401
5.89763 14.3800 0.591717 -0.63486 18.77720
5.89763 14.3800 0.591717 -0.61710 18.84683
5.89763 14.3800 0.591717 -0.59934 18.90106
5.89763 14.3800 0.591717 -0.58158 18.94275
5.89763 14.3800 0.591717 -0.56382 18.97950
5.89763 14.3800 0.591717 -0.54605 19.00809
5.89763 14.3800 0.591717 -0.52829 19.03333
5.89763 14.3800 0.591717 -0.51053 19.05458
5.89763 14.3800 0.591717 -0.49277 19.07138
5.89763 14.3800 0.591717 -0.47501 19.08645
5.89763 14.3800 0.591717 -0.45725 19.09674
5.89763 14.3800 0.591717 -0.43949 19.10548
5.89763 14.3800 0.591717 -0.42173 19.11111
5.89763 14.3800 0.591717 -0.40397 19.11395
5.89763 14.3800 0.591717 -0.38621 19.11530
5.89763 14.3800 0.591717 -0.36845 19.11263
5.89763 14.3800 0.591717 -0.35069 19.10870
5.89763 14.3800 0.591717 -0.33293 19.10186
5.89763 14.3800 0.591717 -0.31517 19.09270
5.89763 14.3800 0.591717 -0.29741 19.08148
5.89763 14.3800 0.591717 -0.27965 19.06708
5.89763 14.3800 0.591717 -0.26189 19.05087
5.89763 14.3800 0.591717 -0.24413 19.03180
5.89763 14.3800 0.591717 -0.22637 19.01050
5.89763 14.3800 0.591717 -0.20861 18.98661
5.89763 14.3800 0.591717 -0.19085 18.96024
5.89763 14.3800 0.591717 -0.17309 18.93108
5.89763 14.3800 0.591717 -0.15533 18.89949
5.89763 14.3800 0.591717 -0.13757 18.86509
5.89763 14.3800 0.591717 -0.11980 18.82781
5.89763 14.3800 0.591717 -0.10204 18.78843
5.89763 14.3800 0.591717 -0.08428 18.74474
5.89763 14.3800 0.591717 -0.06652 18.70027
5.89763 14.3800 0.591717 -0.04876 18.65136
5.89763 14.3800 0.591717 -0.03100 18.59988
5.89763 14.3800 0.591717 -0.01324 18.54607
5.89763 14.3800 0.591717 0.00452 18.48625
5.89763 14.3800 0.591717 0.02228 18.42792
5.89763 14.3800 0.591717 0.04004 18.36249
5.89763 14.3800 0.591717 0.05780 18.29601
5.89763 14.3800 0.591717 0.07556 18.22591
5.89763 14.3800 0.591717 0.09332 18.14891
5.89763 14.3800 0.591717 0.11108 18.07481
5.89763 14.3800 0.591717 0.12884 17.99030
5.89763 14.3800 0.591717 0.14660 17.90803
5.89763 14.3800 0.591717 0.16436 17.81915
5.89763 14.3800 0.591717 0.18212 17.72380
5.89763 14.3800 0.591717 0.19988 17.63172
5.89763 14.3800 0.591717 0.21764 17.52488
5.89763 14.3800 0.591717 0.23540 17.42629
5.89763 14.3800 0.591717 0.25316 17.31548
5.89763 14.3800 0.591717 0.27092 17.20064
5.89763 14.3800 0.591717 0.28869 17.08762
5.89763 14.3800 0.591717 0.30645 16.95440
5.89763 14.3800 0.591717 0.32421 16.83921
5.89763 14.3800 0.591717 0.34197 16.70241
5.89763 14.3800 0.591717 0.35973 16.56728
5.89763 14.3800 0.591717 0.37749 16.42948
5.89763 14.3800 0.591717 0.39525 16.26753
5.89763 14.3800 0.591717 0.41301 16.13300
5.89763 14.3800 0.591717 0.43077 15.96508
5.89763 14.3800 0.591717 0.44853 15.80925
5.89763 14.3800 0.591717 0.46629 15.64161
5.89763 14.3800 0.591717 0.48405 15.45246
5.89763 14.3800 0.591717 0.50181 15.29115
5.89763 14.3800 0.591717 0.51957 15.08548
5.89763 14.3800 0.591717 0.53733 14.90897
5.89763 14.3800 0.591717 0.55509 14.70474
5.89763 14.3800 0.591717 0.57285 14.48751
5.89763 14.3800 0.591717 0.59061 14.29302
5.89763 14.3800 0.591717 0.60837 14.04111
5.89763 14.3800 0.591717 0.62613 13.84448
5.89763 14.3800 0.591717 0.64389 13.59468
5.89763 14.3800 0.591717 0.66165 13.34918
5.89763 14.3800 0.591717 0.67941 13.11234
5.89763 14.3800 0.591717 0.69718 12.80269
5.89763 14.3800 0.591717 0.71494 12.58688
5.89763 14.3800 0.591717 0.73270 12.27898
5.89763 14.3800 0.591717 0.75046 12.00570
5.89763 14.3800 0.591717 0.76822 11.71319
5.89763 14.3800 0.591717 0.78598 11.34171
5.89763 14.3800 0.591717 0.80374 11.09637
5.89763 14.3800 0.591717 0.82150 10.71236
5.89763 14.3800 0.591717 0.83926 10.41251
5.89763 14.3800 0.591717 0.85702 9.37482
5.89763 14.3800 0.591717 0.87478 7.51217
5.89763 14.3800 0.591717 0.89254 5.56954
5.89763 14.3800 0.591717 0.91030 3.54360
5.89763 14.3800 0.591717 0.92806 1.43087
5.89763 14.3800 0.591717 0.94582 -0.77228
5.89763 14.3800 0.591717 0.96358 -3.06962
5.89763 14.3800 0.591717 0.98134 -5.46508
5.89763 14.3800 0.591717 0.99910 -7.96275
5.89763 14.3800 0.591717 1.01686 -10.56692
5.89763 14.3800 0.591717 1.03462 -13.28200
5.89763 14.3800 0.591717 1.05238 -16.11264
5.89763 14.3800 0.591717 1.07014 -19.06368
5.89763 14.3800 0.591717 1.08790 -22.14012
5.89763 14.3800 0.591717 1.10567 -25.34719
5.89763 14.3800 0.591717 1.12343 -28.69038
5.89763 14.3800 0.591717 1.14119 -32.17533
5.89763 14.3800 0.591717 1.15895 -35.80797
5.89763 14.3800 0.591717 1.17671 -39.59447
5.89763 14.3800 0.591717 1.19447 -43.54128
5.89763 14.3800 0.591717 1.21223 -47.65503
5.89763 14.3800 0.591717 1.22999 -51.94273
5.89763 14.3800 0.591717 1.24775 -56.41167
5.89763 14.3800 0.591717 1.26551 -61.06934
5.89763 14.3800 0.591717 1.28327 -65.92366
5.89763 14.3800 0.591717 1.30103 -70.98286
5.89763 14.3800 0.762766 -1.52288 18.43967
5.89763 14.3800 0.762766 -1.50512 18.47465
5.89763 14.3800 0.762766 -1.48736 18.50331
5.89763 14.3800 0.762766 -1.46960 18.52759
5.89763 14.3800 0.762766 -1.45184 18.56000
5.89763 14.3800 0.762766 -1.43408 18.58938
5.89763 14.3800 0.762766 -1.41632 18.60449
5.89763 14.3800 0.762766 -1.39856 18.62041
5.89763 14.3800 0.762766 -1.38080 18.63712
5.89763 14.3800 0.762766 -1.36303 18.66843
5.89763 14.3800 0.762766 -1.34527 18.70174
5.89763 14.3800 0.762766 -1.32751 18.73010
5.89763 14.3800 0.762766 -1.30975 18.75585
5.89763 14.3800 0.762766 -1.29199 18.77847
5.89763 14.3800 0.762766 -1.27423 18.80115
5.89763 14.3800 0.762766 -1.25647 18.82382
5.89763 14.3800 0.762766 -1.23871 18.84963
5.89763 14.3800 0.762766 -1.22095 18.87350
5.89763 14.3800 0.762766 -1.20319 18.89424
5.89763 14.3800 0.762766 -1.18543 18.91133
5.89763 14.3800 0.762766 -1.16767 18.92656
5.89763 14.3800 0.762766 -1.14991 18.94692
5.89763 14.3800 0.762766 -1.13215 18.96665
5.89763 14.3800 0.762766 -1.11439 18.98424
5.89763 14.3800 0.762766 -1.09663 19.00118
5.89763 14.3800 0.762766 -1.07887 19.01767
5.89763 14.3800 0.762766 -1.06111 19.03145
5.89763 14.3800 0.762766 -1.04335 19.04477
5.89763 14.3800 0.762766 -1.02559 19.05739
5.89763 14.3800 0.762766 -1.00783 19.06764
5.89763 14.3800 0.762766 -0.99007 19.07551
5.89763 14.3800 0.762766 -0.97231 19.08103
5.89763 14.3800 0.762766 -0.95454 19.08562
5.89763 14.3800 0.762766 -0.93678 19.08655
5.89763 14.3800 0.762766 -0.91902 19.08600
5.89763 14.3800 0.762766 -0.90126 19.08326
5.89763 14.3800 0.762766 -0.88350 19.07573
5.89763 14.3800 0.762766 -0.86574 19.06568
5.89763 14.3800 0.762766 -0.84798 19.04851
5.89763 14.3800 0.762766 -0.83022 19.02700
5.89763 14.3800 0.762766 -0.81246 18.99741
5.89763 14.3800 0.762766 -0.79470 18.95683
5.89763 14.3800 0.762766 -0.77694 18.90549
5.89763 14.3800 0.762766 -0.75918 18.82850
5.89763 14.3800 0.762766 -0.74142 18.71222
5.89763 14.3800 0.762766 -0.72366 18.49994
5.89763 14.3800 0.762766 -0.70590 18.07700
5.89763 14.3800 0.762766 -0.68814 18.21769
5.89763 14.3800 0.762766 -0.67038 18.52197
5.89763 14.3800 0.762766 -0.65262 18.67859
5.89763 14.3800 0.762766 -0.63486 18.76920
5.89763 14.3800 0.762766 -0.61710 18.83661
5.89763 14.3800 0.762766 -0.59934 18.88877
5.89763 14.3800 0.762766 -0.58158 18.92836
5.89763 14.3800 0.762766 -0.56382 18.96314
5.89763 14.3800 0.762766 -0.54605 18.98966
5.89763 14.3800 0.762766 -0.52829 19.01282
5.89763 14.3800 0.762766 -0.51053 19.03190
5.89763 14.3800 0.762766 -0.49277 19.04669
5.89763 14.3800 0.762766 -0.47501 19.05984
5.89763 14.3800 0.762766 -0.45725 19.06797
5.89763 14.3800 0.762766 -0.43949 19.07461
5.89763 14.3800 0.762766 -0.42173 19.07819
5.89763 14.3800 0.762766 -0.40397 19.07886
5.89763 14.3800 0.762766 -0.38621 19.07792
5.89763 14.3800 0.762766 -0.36845 19.07299
5.89763 14.3800 0.762766 -0.35069 19.06668
5.89763 14.3800 0.762766 -0.33293 19.05733
5.89763 14.3800 0.762766 -0.31517 19.04576
5.89763 14.3800 0.762766 -0.29741 19.03213
5.89763 14.3800 0.762766 -0.27965 19.01530
5.89763 14.3800 0.762766 -0.26189 18.99648
5.89763 14.3800 0.762766 -0.24413 18.97477
5.89763 14.3800 0.762766 -0.22637 18.95070
5.89763 14.3800 0.762766 -0.20861 18.92384
5.89763 14.3800 0.762766 -0.19085 18.89469
5.89763 14.3800 0.762766 -0.17309 18.86251
5.89763 14.3800 0.762766 -0.15533 18.82810
5.89763 14.3800 0.762766 -0.13757 18.79060
5.89763 14.3800 0.762766 -0.11980 18.75004
5.89763 14.3800 0.762766 -0.10204 18.70751
5.89763 14.3800 0.762766 -0.08428 18.66029
5.89763 14.3800 0.762766 -0.06652 18.61265
5.89763 14.3800 0.762766 -0.04876 18.56016
5.89763 14.3800 0.762766 -0.03100 18.50513
5.89763 14.3800 0.762766 -0.01324 18.44775
5.89763 14.3800 0.762766 0.00452 18.38383
5.89763 14.3800 0.762766 0.02228 18.32210
5.89763 14.3800 0.762766 0.04004 18.25257
5.89763 14.3800 0.762766 0.05780 18.18217
5.89763 14.3800 0.762766 0.07556 18.10799
5.89763 14.3800 0.762766 0.09332 18.02648
5.89763 14.3800 0.762766 0.11108 17.94852
5.89763 14.3800 0.762766 0.12884 17.85921
5.89763 14.3800 0.762766 0.14660 17.77275
5.89763 14.3800 0.762766 0.16436 17.67919
5.89763 14.3800 0.762766 0.18212 17.57885
5.89763 14.3800 0.762766 0.19988 17.48238
5.89763 14.3800 0.762766 0.21764 17.36995
5.89763 14.3800 0.762766 0.23540 17.26697
5.89763 14.3800 0.762766 0.25316 17.15074
5.89763 14.3800 0.762766 0.27092 17.03053
5.89763 14.3800 0.762766 0.28869 16.91249
5.89763 14.3800 0.762766 0.30645 16.77271
5.89763 14.3800 0.762766 0.32421 16.65297
5.89763 14.3800 0.762766 0.34197 16.50984
5.89763 14.3800 0.762766 0.35973 16.36901
5.89763 14.3800 0.762766 0.37749 16.22536
5.89763 14.3800 0.762766 0.39525 16.05594
5.89763 14.3800 0.762766 0.41301 15.91654
5.89763 14.3800 0.762766 0.43077 15.74115
5.89763 14.3800 0.762766 0.44853 15.57942
5.89763 14.3800 0.762766 0.46629 15.40488
5.89763 14.3800 0.762766 0.48405 15.20771
5.89763 14.3800 0.762766 0.50181 15.04072
5.89763 14.3800 0.762766 0.51957 14.82616
5.89763 14.3800 0.762766 0.53733 14.64366
5.89763 14.3800 0.762766 0.55509 14.43117
5.89763 14.3800 0.762766 0.57285 14.20555
5.89763 14.3800 0.762766 0.59061 14.00423
5.89763 14.3800 0.762766 0.60837 13.74171
5.89763 14.3800 0.762766 0.62613 13.53917
5.89763 14.3800 0.762766 0.64389 13.27938
5.89763 14.3800 0.762766 0.66165 13.02536
5.89763 14.3800 0.762766 0.67941 12.78008
5.89763 14.3800 0.762766 0.69718 12.45772
5.89763 14.3800 0.762766 0.71494 12.23632
5.89763 14.3800 0.762766 0.73270 11.91626
5.89763 14.3800 0.762766 0.75046 11.63474
5.89763 14.3800 0.762766 0.76822 11.33168
5.89763 14.3800 0.762766 0.78598 10.94596
5.89763 14.3800 0.762766 0.80374 10.69475
5.89763 14.3800 0.762766 0.82150 10.29606
5.89763 14.3800 0.762766 0.83926 9.98880
5.89763 14.3800 0.762766 0.85702 9.37482
5.89763 14.3800 0.762766 0.87478 7.51217
5.89763 14.3800 0.762766 0.89254 5.56954
5.89763 14.3800 0.762766 0.91030 3.54360
5.89763 14.3800 0.762766 0.92806 1.43087
5.89763 14.3800 0.762766 0.94582 -0.77228
5.89763 14.3800 0.762766 0.96358 -3.06962
5.89763 14.3800 0.762766 0.98134 -5.46508
5.89763 14.3800 0.762766 0.99910 -7.96275
5.89763 14.3800 0.762766 1.01686 -10.56692
5.89763 14.3800 0.762766 1.03462 -13.28200
5.89763 14.3800 0.762766 1.05238 -16.11264
5.89763 14.3800 0.762766 1.07014 -19.06368
5.89763 14.3800 0.762766 1.08790 -22.14012
5.89763 14.3800 0.762766 1.10567 -25.34719
5.89763 14.3800 0.762766 1.12343 -28.69038
5.89763 14.3800 0.762766 1.14119 -32.17533
5.89763 14.3800 0.762766 1.15895 -35.80797
5.89763 14.3800 0.762766 1.17671 -39.59447
5.89763 14.3800 0.762766 1.19447 -43.54128
5.89763 14.3800 0.762766 1.21223 -47.65503
5.89763 14.3800 0.762766 1.22999 -51.94273
5.89763 14.3800 0.762766 1.24775 -56.41167
5.89763 14.3800 0.762766 1.26551 -61.06934
5.89763 14.3800 0.762766 1.28327 -65.92366
5.89763 14.3800 0.762766 1.30103 -70.98286
5.89763 14.3800 0.898333 -1.52288 18.46456
5.89763 14.3800 0.898333 -1.50512 18.49986
5.89763 14.3800 0.898333 -1.48736 18.52785
5.89763 14.3800 0.898333 -1.46960 18.55080
5.89763 14.3800 0.898333 -1.45184 18.57857
5.89763 14.3800 0.898333 -1.43408 18.60595
5.89763 14.3800 0.898333 -1.41632 18.63071
5.89763 14.3800 0.898333 -1.39856 18.65061
5.89763 14.3800 0.898333 -1.38080 18.66587
5.89763 14.3800 0.898333 -1.36303 18.69567
5.89763 14.3800 0.898333 -1.34527 18.72689
5.89763 14.3800 0.898333 -1.32751 18.74767
5.89763 14.3800 0.898333 -1.30975 18.76963
5.89763 14.3800 0.898333 -1.29199 18.79317
5.89763 14.3800 0.898333 -1.27423 18.81751
5.89763 14.3800 0.898333 -1.25647 18.84179
5.89763 14.3800 0.898333 -1.23871 18.86263
5.89763 14.3800 0.898333 -1.22095 18.88301
5.89763 14.3800 0.898333 -1.20319 18.90267
5.89763 14.3800 0.898333 -1.18543 18.92439
5.89763 14.3800 0.898333 -1.16767 18.94706
5.89763 14.3800 0.898333 -1.14991 18.96508
5.89763 14.3800 0.898333 -1.13215 18.98197
5.89763 14.3800 0.898333 -1.11439 18.99637
5.89763 14.3800 0.898333 -1.09663 19.01133
5.89763 14.3800 0.898333 -1.07887 19.02671
5.89763 14.3800 0.898333 -1.06111 19.03959
5.89763 14.3800 0.898333 -1.04335 19.05128
